tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa
S02,switch,11,0.7333333333333333,1240.0,0.04954317532776865,1.2876427829698858,2.9143044310452146,126.32864250778562,70.87246109916555,-5.681728335211774,76.55418943437734,40.0,46.070448821455045,6.070448821455045,52.67690922963402,49.09052443116048,12.27263110779012,15.191033895426697
S03,switch,12,0.7999999999999999,1240.0,0.049502450093773,1.2876427829698858,2.9119088290454704,126.14259696538615,70.14515590392158,-6.285027461366058,76.43018336528763,40.0,46.07543924997475,6.07543924997475,52.96428097642564,49.00985130572973,12.252462826432433,15.167869233125474
S04,switch,13,0.8666666666666667,1240.0,0.04946488881654687,1.2876427829698858,2.909699342149816,125.97100536211876,69.42278869267179,-6.893110897396488,76.31589959006828,40.0,46.080049249684635,6.080049249684635,53.27729424636357,48.93550451266687,12.233876128166717,15.146518949234682
S05,switch,14,0.9333333333333333,1240.0,0.04943035892338881,1.2876427829698858,2.9076681719640476,125.81326206462724,68.70515180104466,-7.505761974035646,76.2109137750803,40.0,46.08429337545971,6.084293375459708,53.619615215557474,48.86720766590087,12.216801916475218,15.126904192704206
S06,switch,15,1.0,1240.0,0.04939872661381927,1.2876427829698858,2.9058074478717217,125.66875583068291,67.99203782128528,-8.122762837799298,76.11480065908458,40.0,46.088186558012865,6.088186558012865,53.9956383118178,48.80468382133712,12.20117095533428,15.108945882413169
S07,switch,16,1.0666666666666667,1240.0,0.04936985677460572,1.2876427829698858,2.9041092220356304,125.53686942099289,67.28323951164715,-8.74389405850448,76.02713357015163,40.0,46.091744097554795,6.091744097554795,54.41067667093233,48.74765515890164,12.18691378972541,15.09256462152456
S08,switch,17,1.1333333333333333,1240.0,0.04934361286388419,1.2876427829698858,2.9025654625814226,125.41697906983147,66.57854970475539,-9.368934152470935,75.94748385722633,40.0,46.09498166164303,6.094981661643033,54.87121566720458,48.69584260921754,12.173960652304386,15.077680595704402
S09,switch,18,1.2,1240.0,0.04931985675421182,1.2876427829698858,2.9011680443654013,125.30845376805495,65.8777612143084,-9.99765899160264,75.87542020591106,40.0,46.09791528854811,6.0979152885481085,55.385255311464846,48.64896540511947,12.162241351279867,15.06421344951172
C10,compute,19,1.2666666666666666,5800.0,0.08809667601843181,6.022845275181723,5.182157412848929,-13.958317438387589,65.18066673932552,-10.629841055726784,75.8105077950523,40.0,55.94892696361461,15.94892696361461,55.962780112145595,42.68563379023096,17.850355948642036,15.27451805617926
C11,compute,20,1.3333333333333333,5800.0,0.08806556986842791,6.022845275181723,5.180327639319288,-13.98869798854353,64.48965742753379,-11.267977035910558,75.75763446344433,40.0,55.95454951095883,15.954549510958827,55.96451344800994,42.65549527938027,17.8377525713772,15.264386612686875
C12,compute,21,1.4,5800.0,0.08804076315255728,6.022845275181723,5.178868420738663,-14.012926048770117,63.80406971780396,-11.911412084083635,75.71548180188759,40.0,55.959036255308945,15.959036255308945,55.965937883630716,42.63146787066578,17.827704745914783,15.256309185307023
C13,compute,22,1.4666666666666666,5800.0,0.08802148044506686,6.022845275181723,5.177734143827462,-14.031758956795754,63.12323597946561,-12.559487812666108,75.68272379213172,40.0,55.962525626151205,15.962525626151205,55.967088735414336,42.61279560857708,17.81989634540496,15.250031838149665
C14,compute,23,1.5333333333333332,5800.0,0.08800693861933431,6.022845275181723,5.176878742313783,-14.045961571583218,62.446483232190495,-13.211541131040583,75.65802436323109,40.0,55.96515810331982,15.965158103319823,55.96800167034877,42.598716848310026,17.81400886383874,15.245298651082303
C15,compute,24,1.5999999999999999,5800.0,0.08799634535395395,6.022845275181723,5.176255609056114,-14.056307732395881,61.77313142117549,-13.866902690280455,75.64003411145596,40.0,55.96707632733603,15.96707632733603,55.968712720385554,42.58846237608783,17.809720630000367,15.24185110536773
C16,compute,25,1.6666666666666667,5800.0,0.08798889666430305,6.022845275181723,5.175817450841356,-14.063582669651273,61.10249087049482,-14.524894602628768,75.6273854731236,40.0,55.96842540894579,15.96842540894579,55.969258259274454,42.581252649107704,17.806705653263222,15.23942717075265
C17,compute,26,1.7333333333333334,5800.0,0.08798377245124986,6.022845275181723,5.175516026544109,-14.0685873523797,60.43385800695527,-15.184826634601677,75.61868464155694,40.0,55.96935362154181,15.969353621541813,55.96967471701839,42.57629318114323,17.80463169393262,15.237759766481082
C18,compute,27,1.8,5800.0,0.08798022750277078,6.022845275181723,5.175307500162987,-14.072049609362816,59.76660463277294,-15.846061032808485,75.61266566558143,40.0,55.96999582540781,15.969995825407807,55.96999582540781,42.57286237291617,17.803196992310397,15.236606300354854
