tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa,orifice_diameter_mm,orifice_Cd,orifice_dP_kPa
S06,switch,15,1.0,1240.0,0.0211720267585595,1.2876427829698858,1.2802774549415767,-0.5720008783275375,86.92016492506491,-8.059257203561405,94.97942212862631,40.0,54.01395563895505,14.013955638955053,53.99592553625763,8.965094341303189,2.2412735853257972,83.77305420199731,,0.62,0.0
S07,switch,16,1.0666666666666667,1240.0,0.021162297995062588,1.2876427829698858,1.279689154316814,-0.6176890639441962,86.22969317594173,-8.6626418401511,94.89233501609284,40.0,54.020396030785776,14.020396030785776,53.99552625282979,8.956857128636601,2.2392142821591503,83.6962636052971,,0.62,0.0
S08,switch,17,1.1333333333333333,1240.0,0.021152958231959264,1.2876427829698858,1.27912437663766,-0.6615504272526717,85.54098809699259,-9.267779470011577,94.80876756700417,40.0,54.026584477451195,14.026584477451195,53.99496329396442,8.948952839260265,2.2372382098150663,83.62257651792886,,0.62,0.0
S09,switch,18,1.2,1240.0,0.021143999513453585,1.2876427829698858,1.278582640815257,-0.7036223302344584,84.85401172577083,-9.874632324043086,94.72864404981391,40.0,54.03252558206077,14.03252558206077,53.99423126108269,8.941374308498508,2.235343577124627,83.55192616419077,,0.62,0.0
C10,compute,19,1.2666666666666666,5800.0,0.09925502942485283,6.022845275181723,6.001975054694657,-0.34651762636284655,84.16872614339412,-10.483162680915724,94.65188882430986,40.0,53.98225705882106,13.982257058821062,53.99332412853403,54.18358476370619,22.658589992095322,17.809714068508338,,0.62,0.0
C11,compute,20,1.3333333333333333,5800.0,0.09922222851020163,6.022845275181723,5.999991575644291,-0.3794502181818584,83.49087949915324,-11.099069967135163,94.5899494662884,40.0,53.9868777992491,13.9868777992491,53.99470874405358,54.147778467918684,22.643616450220534,17.798554548149173,,0.62,0.0
C12,compute,21,1.4,5800.0,0.09919639269240932,6.022845275181723,5.998429277644827,-0.4053897522074217,82.81964541158321,-11.72153134912302,94.54117676070624,40.0,53.99051950087454,13.99051950087454,53.9958281662428,54.11958377752673,22.631825943329357,17.78976703985015,,0.62,0.0
C13,compute,22,1.4666666666666666,5800.0,0.09917664960661456,6.022845275181723,5.997235408587215,-0.42521209535366195,82.15419373353875,-12.349720559243941,94.5039142927827,40.0,53.99330367654909,13.99330367654909,53.99671333546354,54.0980430495626,22.622818002544356,17.783053240675766,,0.62,0.0
C14,compute,23,1.5333333333333332,5800.0,0.09916211982348003,6.022845275181723,5.996356789171867,-0.4398002073705525,81.49368924509704,-12.98280665641362,94.47649590151067,40.0,53.995353378639436,13.995353378639436,53.99739546662693,54.08219304337416,22.61618981813828,17.778113039998225,,0.62,0.0
C15,compute,24,1.5999999999999999,5800.0,0.09915191555201987,6.022845275181723,5.995739734468341,-0.45004544322392287,80.8372899228753,-13.619952393360668,94.45724231623596,40.0,53.9967932440228,13.996793244022797,53.99790608173015,54.07106296699183,22.611535422560223,17.77464392668392,,0.62,0.0
C16,compute,25,1.6666666666666667,5800.0,0.09914513846535793,6.022845275181723,5.99532992243842,-0.4568497360655432,80.18414442278676,-14.260311852214976,94.44445627500174,40.0,53.997749683012046,13.997749683012046,53.998277066952596,54.063671647232475,22.60844450702449,17.77234012074479,,0.62,0.0
C17,compute,26,1.7333333333333334,5800.0,0.0991408757574945,6.022845275181723,5.995072155487868,-0.4611295562962496,79.53338790659505,-14.90302653874482,94.43641444533986,40.0,53.99835133885557,13.99835133885557,53.99854077382378,54.05902285279628,22.60650046571481,17.77089112682877,,0.62,0.0
C18,compute,27,1.8,5800.0,0.09913819163065153,6.022845275181723,5.994909845704188,-0.4638244583942534,78.88413347649303,-15.547217392267136,94.43135086876018,40.0,53.99873021391858,13.998730213918577,53.99873021391858,54.056095718876826,22.605276391530307,17.769978758353055,,0.62,0.0
