tray_id,tray_type,rack_position,elevation_m,heat_load_W,mass_flow_kg_s,target_flow_LPM,actual_flow_LPM,flow_error_percent,supply_pressure_kPa,return_pressure_kPa,branch_dP_kPa,T_in_C,T_out_C,deltaT_C,return_mix_C,coldplate_dP_kPa,qdc_dP_kPa,branch_other_dP_kPa,orifice_diameter_mm,orifice_Cd,orifice_dP_kPa
S07,switch,16,1.0666666666666667,1240.0,0.022919309448448708,1.2876427829698855,1.2913378284614871,0.2869620006784166,101.67131570768385,-9.153213145161423,110.82452885284526,40.0,55.951884400658,15.951884400658003,56.073632323405604,10.505894911875004,2.626473727968751,97.69216021300154,,0.62,0.0
S08,switch,17,1.1333333333333333,1240.0,0.022909020215224882,1.2876427829698855,1.2907581043595164,0.24193987888827784,100.92782574642743,-9.797038191357561,110.724863937785,40.0,55.958984795929155,15.958984795929155,56.07641480451781,10.496464144431645,2.624116036107911,97.60428375724543,,0.62,0.0
S09,switch,18,1.2,1240.0,0.022899142149438556,1.2876427829698855,1.2902015465779393,0.19871688343190752,100.18636839457241,-10.442856162339007,110.62922455691142,40.0,55.96580740287072,15.965807402870723,56.07916012274745,10.487414223603867,2.621853555900967,97.51995677740659,,0.62,0.0
C10,compute,19,1.2666666666666666,5800.0,0.10641759979436358,6.022845275181723,5.995864427662257,-0.4479751062283852,99.44689970458798,-11.090623583494908,110.53752328808288,40.0,56.06858669749596,16.06858669749596,56.08187236895117,62.28588050296332,26.046822755784664,22.204820029334936,,0.62,0.0
C11,compute,20,1.3333333333333333,5800.0,0.10638123425134935,6.022845275181723,5.993815491526007,-0.4819945113871514,98.71610596605764,-11.746893451720627,110.46299941777826,40.0,56.074030081808644,16.074030081808644,56.083534622897105,62.24331850462255,26.029024101933068,22.190656811222688,,0.62,0.0
C12,compute,21,1.4,5800.0,0.10635232970299667,6.022845275181723,5.992186928641669,-0.5090342710012516,97.99304685918933,-12.410736217425194,110.40378307661452,40.0,56.07835929705209,16.07835929705209,56.084893332187676,62.20949918290199,26.014881476486288,22.179402417226243,,0.62,0.0
C13,compute,22,1.4666666666666666,5800.0,0.1063299733058219,6.022845275181723,5.990927306860968,-0.5299483360842651,97.27677580583587,-13.08121679894234,110.3579926047782,40.0,56.081709354517955,16.081709354517955,56.085982854438384,62.18334772769239,26.003945413398636,22.17069946368713,,0.62,0.0
C14,compute,23,1.5333333333333332,5800.0,0.1063132426295171,6.022845275181723,5.989984653887206,-0.5455996259762058,96.56633806374323,-13.757392838089245,110.32373090183248,40.0,56.08421732345528,16.084217323455277,56.086837827009504,62.16378057121414,25.995762784325915,22.16418754629241,,0.62,0.0
C15,compute,24,1.5999999999999999,5800.0,0.10630120375401217,6.022845275181723,5.9893063500584365,-0.5568618085125077,95.86076814405605,-14.438312352729906,110.29908049678596,40.0,56.0860224641267,16.0860224641267,56.087493086334064,62.14970255753607,25.989875614969623,22.159502324280275,,0.62,0.0
C16,compute,25,1.6666666666666667,5800.0,0.1062929081401267,6.022845275181723,5.988838952031252,-0.5646222274810976,95.15908598011414,-15.123010275293705,110.28209625540786,40.0,56.087266566132485,16.087266566132485,56.087983353497805,62.14000276486976,25.985819338036446,22.156274152501666,,0.62,0.0
C17,compute,26,1.7333333333333334,5800.0,0.1062875508550401,6.022845275181723,5.988537107645158,-0.5696338851329699,94.46062591693808,-15.810502648170415,110.2711285651085,40.0,56.08807010613498,16.08807010613498,56.08834177113596,62.13373906719505,25.983199973554292,22.154189524359143,,0.62,0.0
C18,compute,27,1.8,5800.0,0.10628392865930465,6.022845275181723,5.988333023033193,-0.5730223934316204,93.76378931567417,-16.499924022546693,110.26371333822087,40.0,56.08861344531266,16.08861344531266,56.08861344531266,62.12950420190889,25.981429029889167,22.152780106422792,,0.62,0.0
