design,time_s,tray,liquid_W,electrical_W,connection,bore_mm,flow_LPM,solid_C
fixed,284.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.50925660117104,53.00691274036351
fixed,284.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509228145868751,53.00693272858443
fixed,284.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509201339578762,53.0069516080599
fixed,284.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509175879208314,53.006969582039375
fixed,284.0,C18,1740.0,1740.0,1.0,8.0,5.509151975768263,53.00698664104995
fixed,286.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510361510426977,51.014610932030784
fixed,286.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.51028217542382,52.96937721192925
fixed,286.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510207124320121,52.96935784250707
fixed,286.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510136283860915,52.96933900439257
fixed,286.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.5100695666425565,52.9693208428766
fixed,286.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.51000687147869,52.96930350604152
fixed,286.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.5099480837675445,52.96928714481456
fixed,286.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.50989307584258,52.96927191311598
fixed,286.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509841707285795,52.96925796812426
fixed,286.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1803246770343554,69.35182083709591
fixed,286.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803174744479419,67.1613272894454
fixed,286.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1803103619652038,69.35182089842536
fixed,286.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803033386308603,69.35187207272321
fixed,286.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1802964034386707,69.3519226431036
fixed,286.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802895553316979,69.35197261714512
fixed,286.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802827932025577,69.35202200278428
fixed,286.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802761158936699,69.35207080831493
fixed,286.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802695221974984,69.35211904238561
fixed,286.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.50940086448335,52.96947474972033
fixed,286.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509363276172551,52.96950108814631
fixed,286.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.5093283156096655,52.96952564573201
fixed,286.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509295763755055,52.9695485704566
fixed,286.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509265386359387,52.96957002065423
fixed,286.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509236931560529,52.96959016664623
fixed,286.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.5092101257466615,52.96960919355089
fixed,286.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509184665830035,52.96962730653187
fixed,286.0,C18,1740.0,1740.0,1.0,8.0,5.509160762820843,52.969644491575686
fixed,288.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.5103687040441525,51.02563286899466
fixed,288.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510289370141013,52.93292297545793
fixed,288.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510214320079504,52.932905767590675
fixed,288.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510143480605636,52.93288898326971
fixed,288.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510076764316931,52.93287276622284
fixed,288.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.510014070028393,52.93285726321259
fixed,288.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509955283139787,52.93284262407986
fixed,288.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509900275986289,52.932829001880755
fixed,288.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509848908151788,52.932816553138125
fixed,288.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1803261858061558,69.36175846262682
fixed,288.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803189833246364,67.21261146207598
fixed,288.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.180311870945556,69.36176187975012
fixed,288.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803048477136464,69.3618137379065
fixed,288.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1802979126226785,69.36186498285649
fixed,288.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802910646157299,69.36191562228335
fixed,288.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.180284302585431,69.3619656642334
fixed,288.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802776253742164,69.36201511711532
fixed,288.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802710317745657,69.36206398969755
fixed,288.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509408071593685,52.933038004513094
fixed,288.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.5093704838199375,52.93306455040452
fixed,288.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509335523758465,52.933089299493474
fixed,288.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509302972372591,52.93311240109984
fixed,288.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509272595416143,52.93313401499018
fixed,288.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509244141030395,52.93315431302441
fixed,288.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509217335607233,52.93317348199047
fixed,288.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509191876063006,52.93319172889956
fixed,288.0,C18,1740.0,1740.0,1.0,8.0,5.509167973407373,52.93320903532187
fixed,290.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510374607070075,51.03638696047597
fixed,290.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510295274069602,52.89735397880909
fixed,290.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510220224863305,52.897338875120816
fixed,290.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510149386197997,52.89732409010876
fixed,290.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510082670672159,52.897309765969865
fixed,290.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.5100199771019085,52.897296048172194
fixed,290.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509961190888273,52.89728308548929
fixed,290.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509906184367835,52.89727103012567
fixed,290.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509854817126036,52.89726003795531
fixed,290.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.18032742389243,69.3715080466117
fixed,290.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803202214969857,67.26290635488793
fixed,290.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.180313109202966,69.37151475767915
fixed,290.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803060860551118,69.37156728737502
fixed,290.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1802991510472058,69.37161919474353
fixed,290.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802923031223367,69.37167048757074
fixed,290.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.180285541173146,69.37172117401076
fixed,290.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.180278864042081,69.37177126258501
fixed,290.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802722705216346,69.3718207621797
fixed,290.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509413985691987,52.897486017053694
fixed,290.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509376398358941,52.89751276292973
fixed,290.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509341438708926,52.89753769659945
fixed,290.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.50930888770769,52.897560968676686
fixed,290.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509278511111663,52.89758274031041
fixed,290.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509250057064912,52.897603184845366
fixed,290.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509223251962357,52.89762249068085
fixed,290.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509197792723716,52.89764086661099
fixed,290.0,C18,1740.0,1740.0,1.0,8.0,5.5091738903582135,52.89765828991063
fixed,292.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510379451046923,51.04687973707938
fixed,292.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510300118787172,52.86264875189902
fixed,292.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510225070282656,52.862635696530006
fixed,292.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510154232280847,52.86262285778132
fixed,292.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510087517381014,52.862610376350624
fixed,292.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.510024824400184,52.862598396436496
fixed,292.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509966038740422,52.86258706576369
fixed,292.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509911032739469,52.8625765356977
fixed,292.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509859665984034,52.86256696147043
fixed,292.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1803284398562974,69.38107328637126
fixed,292.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803212375314858,67.31223598264845
fixed,292.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.180314125307266,69.38108323065194
fixed,292.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803071022283878,69.38113641980051
fixed,292.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1803001672886417,69.38118897766556
fixed,292.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802933194311258,69.38124091213403
fixed,292.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802865575484915,69.38129223146593
fixed,292.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.180279880483197,69.3813429442934
fixed,292.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802732870277453,69.38139305961825
fixed,292.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509418838754744,52.8627973304087
fixed,292.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509381251783335,52.862824269031805
fixed,292.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509346292470957,52.86284938058524
fixed,292.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509313741785354,52.8628728169315
fixed,292.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509283365485084,52.86289474055355
fixed,292.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509254911716509,52.86291532622895
fixed,292.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509228106877043,52.86293476391192
fixed,292.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509202647889166,52.862953264117024
fixed,292.0,C18,1740.0,1740.0,1.0,8.0,5.509178745761737,52.862970799941344
fixed,294.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510383425976396,51.05711756632018
fixed,294.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.5103040943244785,52.828786340494666
fixed,294.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510229046395838,52.82877527906084
fixed,294.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.51015820893849,52.82876433493062
fixed,294.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510091494552348,52.82875364733331
fixed,294.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.510028802055193,52.82874335922255
fixed,294.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509970016849938,52.82873361729262
fixed,294.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509915011275269,52.82872457208241
fixed,294.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509863644918941,52.82871637818867
fixed,294.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.180329273548269,69.39045778338824
fixed,294.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803220712814182,67.36062267645546
fixed,294.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1803149591144757,69.39047090125592
fixed,294.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803079360921978,69.39052473799649
fixed,294.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1803010012083837,69.39057793465902
fixed,294.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802941534061373,69.39063049922964
fixed,294.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802873915781191,69.39068244007228
fixed,294.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802807145667953,69.3907337659278
fixed,294.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802741211646768,69.39078448591157
fixed,294.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509422821140043,52.82895100313169
fixed,294.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509385234465389,52.82897812749975
fixed,294.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509350275430074,52.82900341045801
fixed,294.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509317725003477,52.82902700507374
fixed,294.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509287348945904,52.829049075117105
fixed,294.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509258895405597,52.82906979674807
fixed,294.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509232090782019,52.82908936142115
fixed,294.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509206631999917,52.82910798131081
fixed,294.0,C18,1740.0,1740.0,1.0,8.0,5.509182730067851,52.82912562545089
fixed,296.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510386687772402,51.06710665738251
fixed,296.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510307356619263,52.79574629471039
fixed,296.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510232309163183,52.79573717426399
fixed,296.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510161472152617,52.7957280744706
fixed,296.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510094758188007,52.795719133121544
fixed,296.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.51003206608775,52.79571049194956
fixed,296.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509973281255459,52.79570229663653
fixed,296.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509918276030595,52.79569469690709
fixed,296.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.509866910001773,52.79568784672974
fixed,296.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.180329957669358,69.39966504938937
fixed,296.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803227554500695,67.40808739741996
fixed,296.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.180315643330128,69.39968128230696
fixed,296.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803086203542963,69.39973575499913
fixed,296.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1803016855163788,69.3997895789775
fixed,296.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802948377594862,69.39984276232553
fixed,296.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802880759762855,69.39989531350919
fixed,296.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802813990092493,69.39994724137617
fixed,296.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.180274805650896,69.39999855515326
fixed,296.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509426089054238,52.79592659777148
fixed,296.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.5093885026231,52.795953901110344
fixed,296.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509353543815142,52.79597934920573
fixed,296.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509320993601081,52.796003096287286
fixed,296.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509290617742662,52.79602530736691
fixed,296.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509262164389671,52.796046159938335
fixed,296.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509235359943251,52.796065846903396
fixed,296.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509209901330003,52.79608458203797
fixed,296.0,C18,1740.0,1740.0,1.0,8.0,5.509185999558252,52.796102330423956
fixed,298.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510389364376666,51.07685306561986
fixed,298.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510310033632824,52.76350865759656
fixed,298.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510234986564522,52.76350142658791
fixed,298.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.51016414992058,52.763494122176766
fixed,298.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510097436301878,52.76348688074619
fixed,298.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.510034744527313,52.76347984283168
fixed,298.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509975960001072,52.7634731531205
fixed,298.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509920955063256,52.76346696053532
fixed,298.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.5098695893031815,52.763461418423276
fixed,298.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1803305190537572,69.40869851164311
fixed,298.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.180323316873497,67.45464997979342
fixed,298.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1803162047921247,69.40871780214599
fixed,298.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.180309181854407,69.40877289936441
fixed,298.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1803022470541515,69.408827339389
fixed,298.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802953993344762,69.40888113039885
fixed,298.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802886375880521,69.40893428096012
fixed,298.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802819606573578,69.40898680002542
fixed,298.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802753673349182,69.40903869693098
fixed,298.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509428770679043,52.763704169471715
fixed,298.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509391184447731,52.76373164522797
fixed,298.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509356225826338,52.7637572523973
fixed,298.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509323675786685,52.76378114633063
fixed,298.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509293300091691,52.76380349323772
fixed,298.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.50926484689241,52.76382447189885
fixed,298.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.5092380425913605,52.76384427661199
fixed,298.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.5092125841166775,52.76386312269773
fixed,298.0,C18,1740.0,1740.0,1.0,8.0,5.509188682476476,52.763880971394364
fixed,300.0,C01,1740.0,1740.0,1.0,6.335166590900118,5.510391560777168,51.0863626968298
fixed,300.0,C02,1740.0,1740.0,1.0,6.409915367443772,5.510312230369191,52.73205395385204
fixed,300.0,C03,1740.0,1740.0,1.0,6.4832460383816315,5.510237183619098,52.73204856209246
fixed,300.0,C04,1740.0,1740.0,1.0,6.5547166358267015,5.510166347276005,52.73204300540082
fixed,300.0,C05,1740.0,1740.0,1.0,6.623845982654081,5.510099633941151,52.73203741878104
fixed,300.0,C06,1740.0,1740.0,1.0,6.690119272723018,5.510036942433849,52.73203194159462
fixed,300.0,C07,1740.0,1740.0,1.0,6.752997820495817,5.509978158158751,52.73202671755176
fixed,300.0,C08,1740.0,1740.0,1.0,6.811934135287234,5.509923153456484,52.73202189478523
fixed,300.0,C09,1740.0,1740.0,1.0,6.8663933242271,5.50987178791694,52.732017626027876
fixed,300.0,S01,1240.0,1240.0,1.0,1.7801868542356862,1.1803309797213926,69.41756151758545
fixed,300.0,S02,1240.0,1240.0,1.0,1.7807389892963663,1.1803237775731594,67.50032931970532
fixed,300.0,S03,1240.0,1240.0,1.0,1.781271806114026,1.1803166655234363,69.41758380926422
fixed,300.0,S04,1240.0,1240.0,1.0,1.781785594284523,1.1803096426169937,69.41763951979348
fixed,300.0,S05,1240.0,1240.0,1.0,1.782280648968229,1.1803027078476445,69.41769456480183
fixed,300.0,S06,1240.0,1240.0,1.0,1.7827572707454995,1.1802958601585087,69.41774895256218
fixed,300.0,S07,1240.0,1240.0,1.0,1.7832157654721774,1.1802890984422636,69.41780269173917
fixed,300.0,S08,1240.0,1240.0,1.0,1.7836564441354,1.1802824215413914,69.41785579138835
fixed,300.0,S09,1240.0,1240.0,1.0,1.7840796227099638,1.1802758282484218,69.41790826095348
fixed,300.0,C10,1740.0,1740.0,1.0,7.474679259856348,5.509430971199361,52.73226425469375
fixed,300.0,C11,1740.0,1740.0,1.0,7.552138554614863,5.509393385132025,52.732291896527755
fixed,300.0,C12,1740.0,1740.0,1.0,7.62558793679496,5.509358426663726,52.73231765690589
fixed,300.0,C13,1740.0,1740.0,1.0,7.694469762738377,5.509325876767189,52.73234169226061
fixed,300.0,C14,1740.0,1740.0,1.0,7.758256671723386,5.509295501206301,52.73236416995701
fixed,300.0,C15,1740.0,1740.0,1.0,7.816570017088113,5.509267048133155,52.732385270016266
fixed,300.0,C16,1740.0,1740.0,1.0,7.86958150568617,5.509240243951397,52.73240518808292
fixed,300.0,C17,1740.0,1740.0,1.0,7.9197298547587,5.509214785590416,52.73242414096735
fixed,300.0,C18,1740.0,1740.0,1.0,8.0,5.509190884058166,52.732442086169726
active,0.0,C01,1740.0,1740.0,1.0,7.6,6.016137462552568,51.084785836683686
active,0.0,C02,1740.0,1740.0,1.0,7.6,6.0065858287730425,51.08478583668369
active,0.0,C03,1740.0,1740.0,1.0,7.6,5.997965686130704,51.08478583668369
active,0.0,C04,1740.0,1740.0,1.0,7.6,5.990230908112735,51.08478583668369
active,0.0,C05,1740.0,1740.0,1.0,7.6,5.983334950198807,51.0847858366837
active,0.0,C06,1740.0,1740.0,1.0,7.6,5.977230868934781,51.0847858366837
active,0.0,C07,1740.0,1740.0,1.0,7.6,5.9718713387997,51.0847858366837
active,0.0,C08,1740.0,1740.0,1.0,7.6,5.967208666370275,51.0847858366837
active,0.0,C09,1740.0,1740.0,1.0,7.6,5.963194801190227,51.0847858366837
active,0.0,S01,1240.0,1240.0,1.0,1.7830030724637675,1.2931627673454655,68.62928612227627
active,0.0,S02,1240.0,1240.0,1.0,1.7835596941103327,1.293185037543606,68.62928612227627
active,0.0,S03,1240.0,1240.0,1.0,1.7840968460739284,1.2932069386964669,68.62928612227627
active,0.0,S04,1240.0,1240.0,1.0,1.7846148197244511,1.2932284671111214,68.62928612227627
active,0.0,S05,1240.0,1240.0,1.0,1.7851139120730712,1.2932496191919747,68.62928612227628
active,0.0,S06,1240.0,1240.0,1.0,1.7855944256258491,1.2932703914398078,68.62928612227628
active,0.0,S07,1240.0,1240.0,1.0,1.7860566682373615,1.293290780450669,68.62928612227628
active,0.0,S08,1240.0,1240.0,1.0,1.7865009529645985,1.293310782914609,68.62928612227628
active,0.0,S09,1240.0,1240.0,1.0,1.7869275979214134,1.2933303956142774,68.6292861222763
active,0.0,C10,1740.0,1740.0,1.0,7.6,5.934310326108613,51.08478583668372
active,0.0,C11,1740.0,1740.0,1.0,7.6,5.932376222102729,51.08478583668372
active,0.0,C12,1740.0,1740.0,1.0,7.6,5.930847904296233,51.08478583668372
active,0.0,C13,1740.0,1740.0,1.0,7.6,5.929675291107237,51.08478583668373
active,0.0,C14,1740.0,1740.0,1.0,7.6,5.92880781911807,51.08478583668373
active,0.0,C15,1740.0,1740.0,1.0,7.6,5.928194349245053,51.08478583668373
active,0.0,C16,1740.0,1740.0,1.0,7.6,5.927783011851507,51.084785836683736
active,0.0,C17,1740.0,1740.0,1.0,7.6,5.927520927691362,51.084785836683736
active,0.0,C18,1740.0,1740.0,1.0,7.6,5.927359854830757,51.084785836683736
active,2.0,C01,1740.0,1740.0,1.0,7.516362004173147,5.920201497105039,51.08573124029116
active,2.0,C02,1740.0,1740.0,1.0,7.516362004173147,5.910812649493729,51.085818257673175
active,2.0,C03,1740.0,1740.0,1.0,7.516362004173147,5.902339657110492,51.08589686513991
active,2.0,C04,1740.0,1740.0,1.0,7.516362004173147,5.8947371363148555,51.08596746026604
active,2.0,C05,1740.0,1740.0,1.0,7.516362004173147,5.887959292035972,51.08603044826578
active,2.0,C06,1740.0,1740.0,1.0,7.516362004173147,5.881959936453353,51.08608624145131
active,2.0,C07,1740.0,1740.0,1.0,7.516362004173147,5.876692505494673,51.08613525872355
active,2.0,C08,1740.0,1740.0,1.0,7.516362004173147,5.8721100726601225,51.08617792510135
active,2.0,C09,1740.0,1740.0,1.0,7.516362004173147,5.86816535958651,51.086214671296084
active,2.0,S01,1240.0,1240.0,1.0,1.7737928837064252,1.2616745633233803,68.63058796752335
active,2.0,S02,1240.0,1240.0,1.0,1.7743453158212024,1.2616975422814565,68.63058681281204
active,2.0,S03,1240.0,1240.0,1.0,1.7748783935315025,1.2617198626294426,68.63058569120106
active,2.0,S04,1240.0,1240.0,1.0,1.7753924071970892,1.2617415297675334,68.63058460241862
active,2.0,S05,1240.0,1240.0,1.0,1.775887652785899,1.261762549312668,68.63058354618214
active,2.0,S06,1240.0,1240.0,1.0,1.776364431728334,1.2617829270934626,68.63058252219828
active,2.0,S07,1240.0,1240.0,1.0,1.7768230507715765,1.261802669145048,68.63058153016347
active,2.0,S08,1240.0,1240.0,1.0,1.7772638218341925,1.2618217817038284,68.63058056976394
active,2.0,S09,1240.0,1240.0,1.0,1.777687061861292,1.2618402712021768,68.63057964067622
active,2.0,C10,1740.0,1740.0,1.0,7.516362004173147,5.839736539431507,51.08647997510528
active,2.0,C11,1740.0,1740.0,1.0,7.516362004173147,5.837828424170876,51.086497812339644
active,2.0,C12,1740.0,1740.0,1.0,7.516362004173147,5.836319720648924,51.08651191853966
active,2.0,C13,1740.0,1740.0,1.0,7.516362004173147,5.835161151730631,51.08652275264306
active,2.0,C14,1740.0,1740.0,1.0,7.516362004173147,5.834302964372461,51.08653077870196
active,2.0,C15,1740.0,1740.0,1.0,7.516362004173147,5.833694836855372,51.086536466584334
active,2.0,C16,1740.0,1740.0,1.0,7.516362004173147,5.833285725687313,51.086540293263624
active,2.0,C17,1740.0,1740.0,1.0,7.516362004173147,5.83302358979381,51.08654274528119
active,2.0,C18,1740.0,1740.0,1.0,7.516362004173147,5.832861033020287,51.0865442658725
active,4.0,C01,1740.0,1740.0,1.0,7.431782797926455,5.849761835526382,51.08775506659061
active,4.0,C02,1740.0,1740.0,1.0,7.431782797926455,5.840494641574796,51.08796788015964
active,4.0,C03,1740.0,1740.0,1.0,7.431782797926455,5.832131583787181,51.088160161894095
active,4.0,C04,1740.0,1740.0,1.0,7.431782797926455,5.824627836964164,51.088332873493144
active,4.0,C05,1740.0,1740.0,1.0,7.431782797926455,5.817938169494814,51.08848699713596
active,4.0,C06,1740.0,1740.0,1.0,7.431782797926455,5.8120169617383155,51.08862353399115
active,4.0,C07,1740.0,1740.0,1.0,7.431782797926455,5.806818222241018,51.08874350280877
active,4.0,C08,1740.0,1740.0,1.0,7.431782797926455,5.802295601302511,51.088847938611586
active,4.0,C09,1740.0,1740.0,1.0,7.431782797926455,5.7984024013085325,51.088937891503384
active,4.0,S01,1240.0,1240.0,1.0,1.7670308731657576,1.2389611210575313,68.63400560033683
active,4.0,S02,1240.0,1240.0,1.0,1.7675796677205289,1.2389839742848645,68.63400242813839
